"","vroot","click","user"
"6162",1001,1,"15051"
"6164",1008,1,"15089"
"6165",1052,1,"15089"
"6166",1060,1,"15089"
"6167",1001,1,"15089"
"6168",1002,1,"15089"
"6169",1004,1,"15089"
"6171",1008,1,"15092"
"6172",1035,1,"15092"
"6173",1009,1,"15092"
"6174",1031,1,"15092"
"6175",1018,1,"15092"
"6176",1057,1,"15092"
"6178",1008,1,"15094"
"6179",1001,1,"15094"
"6180",1034,1,"15094"
"6181",1004,1,"15094"
"6182",1018,1,"15094"
"6183",1071,1,"15094"
"6185",1018,1,"15097"
"6186",1074,1,"15097"
"6187",1035,1,"15097"
"6188",1008,1,"15097"
"6189",1009,1,"15097"
"6190",1040,1,"15097"
"6191",1121,1,"15097"
"6192",1001,1,"15097"
"6193",1053,1,"15097"
"6194",1002,1,"15097"
"6196",1000,1,"15108"
"6197",1130,1,"15108"
"6198",1036,1,"15108"
"6199",1009,1,"15108"
"6200",1004,1,"15108"
"6201",1074,1,"15108"
"6203",1145,1,"15109"
"6204",1020,1,"15109"
"6205",1092,1,"15109"
"6206",1001,1,"15109"
"6207",1004,1,"15109"
"6208",1018,1,"15109"
"6209",1034,1,"15109"
"6211",1035,1,"15110"
"6212",1001,1,"15110"
"6213",1003,1,"15110"
"6214",1004,1,"15110"
"6215",1018,1,"15110"
"6216",1167,1,"15110"
"6218",1035,1,"15111"
"6219",1076,1,"15111"
"6220",1001,1,"15111"
"6221",1003,1,"15111"
"6222",1004,1,"15111"
"6223",1078,1,"15111"
"6224",1018,1,"15111"
"6226",1017,1,"15114"
"6227",1004,1,"15114"
"6228",1030,1,"15114"
"6229",1109,1,"15114"
"6230",1009,1,"15114"
"6231",1096,1,"15114"
"6232",1003,1,"15114"
"6233",1105,1,"15114"
"6235",1141,1,"15122"
"6236",1037,1,"15122"
"6237",1046,1,"15122"
"6238",1009,1,"15122"
"6239",1017,1,"15122"
"6240",1001,1,"15122"
"6242",1008,1,"15132"
"6243",1009,1,"15132"
"6244",1017,1,"15132"
"6245",1052,1,"15132"
"6246",1040,1,"15132"
"6247",1060,1,"15132"
"6248",1034,1,"15132"
"6250",1164,1,"15133"
"6251",1030,1,"15133"
"6252",1009,1,"15133"
"6253",1017,1,"15133"
"6254",1066,1,"15133"
"6255",1024,1,"15133"
"6256",1034,1,"15133"
"6257",1067,1,"15133"
"6258",1078,1,"15133"
"6260",1035,1,"15139"
"6261",1000,1,"15139"
"6262",1036,1,"15139"
"6263",1037,1,"15139"
"6264",1003,1,"15139"
"6265",1001,1,"15139"
"6266",1018,1,"15139"
"6268",1020,1,"15149"
"6269",1038,1,"15149"
"6270",1026,1,"15149"
"6271",1041,1,"15149"
"6272",1004,1,"15149"
"6273",1028,1,"15149"
"6275",1077,1,"15151"
"6276",1040,1,"15151"
"6277",1017,1,"15151"
"6278",1060,1,"15151"
"6279",1001,1,"15151"
"6280",1018,1,"15151"
"6281",1004,1,"15151"
"6283",1025,1,"15153"
"6284",1008,1,"15153"
"6285",1038,1,"15153"
"6286",1026,1,"15153"
"6287",1070,1,"15153"
"6288",1017,1,"15153"
"6289",1041,1,"15153"
"6290",1004,1,"15153"
"6292",1008,1,"15162"
"6293",1009,1,"15162"
"6294",1017,1,"15162"
"6295",1024,1,"15162"
"6296",1004,1,"15162"
"6297",1074,1,"15162"
"6299",1008,1,"15169"
"6300",1009,1,"15169"
"6301",1040,1,"15169"
"6302",1034,1,"15169"
"6303",1014,1,"15169"
"6304",1004,1,"15169"
"6306",1008,1,"15174"
"6307",1030,1,"15174"
"6308",1038,1,"15174"
"6309",1061,1,"15174"
"6310",1041,1,"15174"
"6311",1004,1,"15174"
"6312",1034,1,"15174"
"6314",1008,1,"15175"
"6315",1035,1,"15175"
"6316",1089,1,"15175"
"6317",1009,1,"15175"
"6318",1031,1,"15175"
"6319",1040,1,"15175"
"6320",1049,1,"15175"
"6321",1026,1,"15175"
"6322",1003,1,"15175"
"6323",1001,1,"15175"
"6324",1014,1,"15175"
"6325",1004,1,"15175"
"6326",1018,1,"15175"
"6327",1034,1,"15175"
"6329",1008,1,"15197"
"6330",1136,1,"15197"
"6331",1009,1,"15197"
"6332",1004,1,"15197"
"6333",1034,1,"15197"
"6334",1044,1,"15197"
"6336",1025,1,"15198"
"6337",1008,1,"15198"
"6338",1022,1,"15198"
"6339",1056,1,"15198"
"6340",1017,1,"15198"
"6341",1032,1,"15198"
"6342",1004,1,"15198"
"6344",1008,1,"15199"
"6345",1035,1,"15199"
"6346",1009,1,"15199"
"6347",1001,1,"15199"
"6348",1018,1,"15199"
"6349",1004,1,"15199"
"6351",1008,1,"15202"
"6352",1020,1,"15202"
"6353",1027,1,"15202"
"6354",1095,1,"15202"
"6355",1150,1,"15202"
"6356",1041,1,"15202"
"6358",1000,1,"15204"
"6359",1065,1,"15204"
"6360",1038,1,"15204"
"6361",1026,1,"15204"
"6362",1053,1,"15204"
"6363",1034,1,"15204"
"6365",1030,1,"15220"
"6366",1162,1,"15220"
"6367",1087,1,"15220"
"6368",1001,1,"15220"
"6369",1078,1,"15220"
"6370",1018,1,"15220"
"6372",1130,1,"15223"
"6373",1124,1,"15223"
"6374",1170,1,"15223"
"6375",1054,1,"15223"
"6376",1017,1,"15223"
"6377",1004,1,"15223"
"6378",1030,1,"15223"
"6379",1134,1,"15223"
"6381",1008,1,"15227"
"6382",1009,1,"15227"
"6383",1060,1,"15227"
"6384",1052,1,"15227"
"6385",1004,1,"15227"
"6386",1018,1,"15227"
"6388",1000,1,"15237"
"6389",1035,1,"15237"
"6390",1037,1,"15237"
"6391",1090,1,"15237"
"6392",1009,1,"15237"
"6393",1017,1,"15237"
"6394",1001,1,"15237"
"6395",1003,1,"15237"
"6397",1035,1,"15245"
"6398",1095,1,"15245"
"6399",1003,1,"15245"
"6400",1001,1,"15245"
"6401",1002,1,"15245"
"6402",1018,1,"15245"
"6404",1238,1,"15247"
"6405",1081,1,"15247"
"6406",1017,1,"15247"
"6407",1013,1,"15247"
"6408",1018,1,"15247"
"6409",1011,1,"15247"
"6410",1006,1,"15247"
"6411",1031,1,"15247"
"6412",1001,1,"15247"
"6414",1030,1,"15256"
"6415",1020,1,"15256"
"6416",1157,1,"15256"
"6417",1017,1,"15256"
"6418",1001,1,"15256"
"6419",1004,1,"15256"
"6421",1017,1,"15261"
"6422",1018,1,"15261"
"6423",1004,1,"15261"
"6424",1035,1,"15261"
"6425",1008,1,"15261"
"6426",1037,1,"15261"
"6427",1009,1,"15261"
"6428",1001,1,"15261"
"6430",1058,1,"15270"
"6431",1017,1,"15270"
"6432",1018,1,"15270"
"6433",1008,1,"15270"
"6434",1000,1,"15270"
"6435",1009,1,"15270"
"6436",1040,1,"15270"
"6437",1031,1,"15270"
"6438",1034,1,"15270"
"6440",1016,1,"15271"
"6441",1022,1,"15271"
"6442",1018,1,"15271"
"6443",1036,1,"15271"
"6444",1008,1,"15271"
"6445",1035,1,"15271"
"6446",1009,1,"15271"
"6447",1003,1,"15271"
"6448",1034,1,"15271"
"6450",1035,1,"15274"
"6451",1008,1,"15274"
"6452",1025,1,"15274"
"6453",1009,1,"15274"
"6454",1026,1,"15274"
"6455",1018,1,"15274"
"6456",1002,1,"15274"
"6458",1038,1,"15286"
"6459",1026,1,"15286"
"6460",1068,1,"15286"
"6461",1063,1,"15286"
"6462",1024,1,"15286"
"6463",1034,1,"15286"
"6464",1072,1,"15286"
"6466",1008,1,"15288"
"6467",1051,1,"15288"
"6468",1204,1,"15288"
"6469",1039,1,"15288"
"6470",1017,1,"15288"
"6471",1006,1,"15288"
"6472",1004,1,"15288"
"6473",1034,1,"15288"
"6475",1008,1,"15294"
"6476",1065,1,"15294"
"6477",1009,1,"15294"
"6478",1031,1,"15294"
"6479",1052,1,"15294"
"6480",1026,1,"15294"
"6481",1053,1,"15294"
"6483",1137,1,"15295"
"6484",1017,1,"15295"
"6485",1018,1,"15295"
"6486",1136,1,"15295"
"6487",1147,1,"15295"
"6488",1031,1,"15295"
"6489",1040,1,"15295"
"6490",1001,1,"15295"
"6491",1075,1,"15295"
"6493",1008,1,"15302"
"6494",1017,1,"15302"
"6495",1070,1,"15302"
"6496",1004,1,"15302"
"6497",1002,1,"15302"
"6498",1034,1,"15302"
"6499",1044,1,"15302"
"6501",1008,1,"15306"
"6502",1037,1,"15306"
"6503",1030,1,"15306"
"6504",1017,1,"15306"
"6505",1080,1,"15306"
"6506",1001,1,"15306"
"6507",1034,1,"15306"
"6508",1078,1,"15306"
"6509",1018,1,"15306"
"6511",1130,1,"15313"
"6512",1146,1,"15313"
"6513",1070,1,"15313"
"6514",1018,1,"15313"
"6515",1008,1,"15313"
"6516",1109,1,"15313"
"6517",1026,1,"15313"
"6518",1001,1,"15313"
"6519",1041,1,"15313"
"6520",1034,1,"15313"
"6522",1118,1,"15319"
"6523",1020,1,"15319"
"6524",1017,1,"15319"
"6525",1070,1,"15319"
"6526",1024,1,"15319"
"6527",1159,1,"15319"
"6528",1004,1,"15319"
"6529",1010,1,"15319"
"6530",1030,1,"15319"
"6531",1027,1,"15319"
"6532",1009,1,"15319"
"6533",1143,1,"15319"
"6534",1134,1,"15319"
"6535",1042,1,"15319"
"6536",1028,1,"15319"
"6538",1190,1,"15324"
"6539",1020,1,"15324"
"6540",1008,1,"15324"
"6541",1010,1,"15324"
"6542",1009,1,"15324"
"6543",1038,1,"15324"
"6544",1026,1,"15324"
"6545",1053,1,"15324"
"6546",1042,1,"15324"
"6547",1034,1,"15324"
"6549",1020,1,"15348"
"6550",1137,1,"15348"
"6551",1004,1,"15348"
"6552",1008,1,"15348"
"6553",1136,1,"15348"
"6554",1003,1,"15348"
"6555",1001,1,"15348"
"6556",1075,1,"15348"
"6557",1231,1,"15348"
"6559",1007,1,"15354"
"6560",1066,1,"15354"
"6561",1166,1,"15354"
"6562",1036,1,"15354"
"6563",1009,1,"15354"
"6564",1040,1,"15354"
"6565",1032,1,"15354"
"6566",1097,1,"15354"
"6567",1025,1,"15354"
"6568",1118,1,"15354"
"6569",1062,1,"15354"
"6570",1017,1,"15354"
"6571",1004,1,"15354"
"6572",1037,1,"15354"
"6573",1026,1,"15354"
"6574",1041,1,"15354"
"6576",1025,1,"15365"
"6577",1148,1,"15365"
"6578",1039,1,"15365"
"6579",1026,1,"15365"
"6580",1032,1,"15365"
"6581",1004,1,"15365"
"6583",1119,1,"15377"
"6584",1007,1,"15377"
"6585",1179,1,"15377"
"6586",1008,1,"15377"
"6587",1181,1,"15377"
"6588",1037,1,"15377"
"6589",1009,1,"15377"
"6590",1055,1,"15377"
"6591",1056,1,"15377"
"6592",1023,1,"15377"
"6593",1052,1,"15377"
"6594",1040,1,"15377"
"6595",1032,1,"15377"
"6596",1034,1,"15377"
"6597",1097,1,"15377"
"6598",1028,1,"15377"
"6600",1017,1,"15387"
"6601",1004,1,"15387"
"6602",1018,1,"15387"
"6603",1035,1,"15387"
"6604",1009,1,"15387"
"6605",1003,1,"15387"
"6606",1001,1,"15387"
"6607",1165,1,"15387"
"6608",1044,1,"15387"
"6610",1112,1,"15391"
"6611",1030,1,"15391"
"6612",1009,1,"15391"
"6613",1017,1,"15391"
"6614",1024,1,"15391"
"6615",1074,1,"15391"
"6617",1008,1,"15404"
"6618",1010,1,"15404"
"6619",1026,1,"15404"
"6620",1017,1,"15404"
"6621",1034,1,"15404"
"6622",1004,1,"15404"
"6624",1008,1,"15406"
"6625",1087,1,"15406"
"6626",1123,1,"15406"
"6627",1024,1,"15406"
"6628",1034,1,"15406"
"6629",1004,1,"15406"
"6631",1008,1,"15411"
"6632",1030,1,"15411"
"6633",1058,1,"15411"
"6634",1092,1,"15411"
"6635",1017,1,"15411"
"6636",1034,1,"15411"
"6637",1004,1,"15411"
"6638",1018,1,"15411"
"6640",1037,1,"15414"
"6641",1009,1,"15414"
"6642",1017,1,"15414"
"6643",1076,1,"15414"
"6644",1001,1,"15414"
"6645",1003,1,"15414"
"6646",1004,1,"15414"
"6647",1074,1,"15414"
"6649",1029,1,"15417"
"6650",1046,1,"15417"
"6651",1040,1,"15417"
"6652",1031,1,"15417"
"6653",1003,1,"15417"
"6654",1034,1,"15417"
"6655",1017,1,"15417"
"6656",1018,1,"15417"
"6657",1004,1,"15417"
"6658",1014,1,"15417"
"6659",1071,1,"15417"
"6660",1008,1,"15417"
"6661",1000,1,"15417"
"6662",1026,1,"15417"
"6663",1001,1,"15417"
"6664",1041,1,"15417"
"6666",1008,1,"15419"
"6667",1035,1,"15419"
"6668",1009,1,"15419"
"6669",1017,1,"15419"
"6670",1001,1,"15419"
"6671",1018,1,"15419"
"6672",1002,1,"15419"
"6674",1158,1,"15431"
"6675",1003,1,"15431"
"6676",1103,1,"15431"
"6677",1004,1,"15431"
"6678",1156,1,"15431"
"6679",1202,1,"15431"
"6681",1130,1,"15434"
"6682",1008,1,"15434"
"6683",1030,1,"15434"
"6684",1059,1,"15434"
"6685",1078,1,"15434"
"6686",1034,1,"15434"
"6688",1008,1,"15461"
"6689",1076,1,"15461"
"6690",1003,1,"15461"
"6691",1240,1,"15461"
"6692",1018,1,"15461"
"6693",1004,1,"15461"
"6695",1008,1,"15464"
"6696",1118,1,"15464"
"6697",1081,1,"15464"
"6698",1082,1,"15464"
"6699",1017,1,"15464"
"6700",1004,1,"15464"
"6702",1036,1,"15467"
"6703",1025,1,"15467"
"6704",1046,1,"15467"
"6705",1031,1,"15467"
"6706",1067,1,"15467"
"6707",1176,1,"15467"
"6709",1062,1,"15479"
"6710",1137,1,"15479"
"6711",1017,1,"15479"
"6712",1004,1,"15479"
"6713",1067,1,"15479"
"6714",1018,1,"15479"
"6715",1008,1,"15479"
"6716",1009,1,"15479"
"6717",1040,1,"15479"
"6718",1003,1,"15479"
"6719",1032,1,"15479"
"6720",1075,1,"15479"
"6721",1034,1,"15479"
"6722",1048,1,"15479"
"6724",1008,1,"15481"
"6725",1130,1,"15481"
"6726",1099,1,"15481"
"6727",1017,1,"15481"
"6728",1001,1,"15481"
"6729",1032,1,"15481"
"6731",1035,1,"15512"
"6732",1037,1,"15512"
"6733",1009,1,"15512"
"6734",1017,1,"15512"
"6735",1049,1,"15512"
"6736",1001,1,"15512"
"6737",1018,1,"15512"
"6739",1016,1,"15517"
"6740",1007,1,"15517"
"6741",1008,1,"15517"
"6742",1027,1,"15517"
"6743",1009,1,"15517"
"6744",1038,1,"15517"
"6745",1026,1,"15517"
"6746",1031,1,"15517"
"6747",1041,1,"15517"
"6748",1034,1,"15517"
"6749",1002,1,"15517"
"6751",1008,1,"15518"
"6752",1035,1,"15518"
"6753",1037,1,"15518"
"6754",1183,1,"15518"
"6755",1009,1,"15518"
"6756",1017,1,"15518"
"6757",1034,1,"15518"
"6758",1018,1,"15518"
"6759",1004,1,"15518"
"6761",1008,1,"15529"
"6762",1015,1,"15529"
"6763",1016,1,"15529"
"6764",1040,1,"15529"
"6765",1017,1,"15529"
"6766",1043,1,"15529"
"6768",1095,1,"15541"
"6769",1001,1,"15541"
"6770",1088,1,"15541"
"6771",1061,1,"15541"
"6772",1003,1,"15541"
"6773",1014,1,"15541"
"6775",1008,1,"15544"
"6776",1025,1,"15544"
"6777",1125,1,"15544"
"6778",1041,1,"15544"
"6779",1004,1,"15544"
"6780",1079,1,"15544"
"6782",1130,1,"15545"
"6783",1020,1,"15545"
"6784",1004,1,"15545"
"6785",1295,1,"15545"
"6786",1003,1,"15545"
"6787",1001,1,"15545"
"6788",1091,1,"15545"
"6789",1167,1,"15545"
"6791",1025,1,"15553"
"6792",1136,1,"15553"
"6793",1022,1,"15553"
"6794",1018,1,"15553"
"6795",1057,1,"15553"
"6796",1019,1,"15553"
"6798",1035,1,"15554"
"6799",1008,1,"15554"
"6800",1158,1,"15554"
"6801",1082,1,"15554"
"6802",1003,1,"15554"
"6803",1203,1,"15554"
"6804",1004,1,"15554"
"6805",1018,1,"15554"
"6807",1000,1,"15557"
"6808",1008,1,"15557"
"6809",1031,1,"15557"
"6810",1040,1,"15557"
"6811",1004,1,"15557"
"6812",1018,1,"15557"
"6813",1014,1,"15557"
"6815",1008,1,"15569"
"6816",1030,1,"15569"
"6817",1087,1,"15569"
"6818",1295,1,"15569"
"6819",1017,1,"15569"
"6820",1024,1,"15569"
"6822",1008,1,"15599"
"6823",1010,1,"15599"
"6824",1093,1,"15599"
"6825",1032,1,"15599"
"6826",1068,1,"15599"
"6827",1003,1,"15599"
"6829",1035,1,"15603"
"6830",1037,1,"15603"
"6831",1046,1,"15603"
"6832",1009,1,"15603"
"6833",1001,1,"15603"
"6834",1018,1,"15603"
"6835",1004,1,"15603"
"6836",1034,1,"15603"
"6838",1008,1,"15605"
"6839",1030,1,"15605"
"6840",1017,1,"15605"
"6841",1024,1,"15605"
"6842",1078,1,"15605"
"6843",1018,1,"15605"
"6845",1008,1,"15611"
"6846",1030,1,"15611"
"6847",1054,1,"15611"
"6848",1170,1,"15611"
"6849",1017,1,"15611"
"6850",1034,1,"15611"
"6852",1017,1,"15613"
"6853",1024,1,"15613"
"6854",1004,1,"15613"
"6855",1018,1,"15613"
"6856",1008,1,"15613"
"6857",1030,1,"15613"
"6858",1009,1,"15613"
"6859",1099,1,"15613"
"6860",1034,1,"15613"
"6861",1028,1,"15613"
"6863",1087,1,"15615"
"6864",1070,1,"15615"
"6865",1063,1,"15615"
"6866",1008,1,"15615"
"6867",1027,1,"15615"
"6868",1041,1,"15615"
"6869",1068,1,"15615"
"6870",1034,1,"15615"
"6871",1044,1,"15615"
"6873",1141,1,"15617"
"6874",1130,1,"15617"
"6875",1200,1,"15617"
"6876",1017,1,"15617"
"6877",1059,1,"15617"
"6878",1067,1,"15617"
"6879",1004,1,"15617"
"6880",1140,1,"15617"
"6881",1027,1,"15617"
"6882",1026,1,"15617"
"6884",1234,1,"15625"
"6885",1014,1,"15625"
"6886",1018,1,"15625"
"6887",1004,1,"15625"
"6888",1000,1,"15625"
"6889",1008,1,"15625"
"6890",1036,1,"15625"
"6891",1077,1,"15625"
"6892",1009,1,"15625"
"6893",1089,1,"15625"
"6894",1040,1,"15625"
"6895",1003,1,"15625"
"6896",1001,1,"15625"
"6897",1088,1,"15625"
"6898",1203,1,"15625"
"6900",1085,1,"15633"
"6901",1058,1,"15633"
"6902",1017,1,"15633"
"6903",1001,1,"15633"
"6904",1002,1,"15633"
"6905",1004,1,"15633"
"6907",1008,1,"15640"
"6908",1009,1,"15640"
"6909",1046,1,"15640"
"6910",1004,1,"15640"
"6911",1018,1,"15640"
"6912",1034,1,"15640"
"6913",1105,1,"15640"
"6915",1020,1,"15650"
"6916",1065,1,"15650"
"6917",1013,1,"15650"
"6918",1018,1,"15650"
"6919",1008,1,"15650"
"6920",1010,1,"15650"
"6921",1037,1,"15650"
"6922",1093,1,"15650"
"6923",1009,1,"15650"
"6924",1182,1,"15650"
"6925",1068,1,"15650"
"6926",1001,1,"15650"
"6927",1053,1,"15650"
"6929",1102,1,"15652"
"6930",1017,1,"15652"
"6931",1121,1,"15652"
"6932",1003,1,"15652"
"6933",1002,1,"15652"
"6934",1004,1,"15652"
"6936",1008,1,"15657"
"6937",1037,1,"15657"
"6938",1030,1,"15657"
"6939",1009,1,"15657"
"6940",1017,1,"15657"
"6941",1018,1,"15657"
"6943",1000,1,"15662"
"6944",1008,1,"15662"
"6945",1027,1,"15662"
"6946",1038,1,"15662"
"6947",1026,1,"15662"
"6948",1017,1,"15662"
"6949",1001,1,"15662"
"6950",1041,1,"15662"
"6951",1067,1,"15662"
"6953",1064,1,"15663"
"6954",1020,1,"15663"
"6955",1024,1,"15663"
"6956",1021,1,"15663"
"6957",1010,1,"15663"
"6958",1008,1,"15663"
"6959",1189,1,"15663"
"6960",1037,1,"15663"
"6961",1038,1,"15663"
"6962",1009,1,"15663"
"6963",1026,1,"15663"
"6964",1041,1,"15663"
"6965",1068,1,"15663"
"6966",1032,1,"15663"
"6967",1042,1,"15663"
"6969",1008,1,"15674"
"6970",1035,1,"15674"
"6971",1295,1,"15674"
"6972",1009,1,"15674"
"6973",1001,1,"15674"
"6974",1018,1,"15674"
"6975",1034,1,"15674"
"6977",1035,1,"15678"
"6978",1008,1,"15678"
"6979",1009,1,"15678"
"6980",1052,1,"15678"
"6981",1060,1,"15678"
"6982",1001,1,"15678"
"6983",1018,1,"15678"
"6985",1206,1,"15681"
"6986",1058,1,"15681"
"6987",1017,1,"15681"
"6988",1168,1,"15681"
"6989",1018,1,"15681"
"6990",1004,1,"15681"
"6991",1036,1,"15681"
"6992",1008,1,"15681"
"6993",1031,1,"15681"
"6994",1003,1,"15681"
"6995",1001,1,"15681"
"6996",1002,1,"15681"
"6998",1017,1,"15682"
"6999",1076,1,"15682"
"7000",1049,1,"15682"
"7001",1018,1,"15682"
"7002",1074,1,"15682"
"7003",1030,1,"15682"
"7004",1109,1,"15682"
"7005",1009,1,"15682"
"7006",1001,1,"15682"
"7007",1003,1,"15682"
"7009",1020,1,"15700"
"7010",1017,1,"15700"
"7011",1018,1,"15700"
"7012",1004,1,"15700"
"7013",1008,1,"15700"
"7014",1035,1,"15700"
"7015",1037,1,"15700"
"7016",1152,1,"15700"
"7017",1009,1,"15700"
"7018",1001,1,"15700"
"7019",1003,1,"15700"
"7021",1008,1,"15701"
"7022",1030,1,"15701"
"7023",1094,1,"15701"
"7024",1032,1,"15701"
"7025",1004,1,"15701"
"7026",1034,1,"15701"
"7028",1008,1,"15711"
"7029",1016,1,"15711"
"7030",1295,1,"15711"
"7031",1009,1,"15711"
"7032",1017,1,"15711"
"7033",1031,1,"15711"
"7034",1052,1,"15711"
"7035",1060,1,"15711"
"7036",1067,1,"15711"
"7037",1034,1,"15711"
"7038",1018,1,"15711"
"7040",1008,1,"15721"
"7041",1026,1,"15721"
"7042",1060,1,"15721"
"7043",1052,1,"15721"
"7044",1018,1,"15721"
"7045",1057,1,"15721"
"7047",1035,1,"15727"
"7048",1009,1,"15727"
"7049",1001,1,"15727"
"7050",1003,1,"15727"
"7051",1004,1,"15727"
"7052",1018,1,"15727"
"7054",1036,1,"15730"
"7055",1077,1,"15730"
"7056",1009,1,"15730"
"7057",1040,1,"15730"
"7058",1031,1,"15730"
"7059",1017,1,"15730"
"7060",1096,1,"15730"
"7062",1010,1,"15735"
"7063",1000,1,"15735"
"7064",1020,1,"15735"
"7065",1068,1,"15735"
"7066",1001,1,"15735"
"7067",1004,1,"15735"
"7069",1152,1,"15739"
"7070",1017,1,"15739"
"7071",1060,1,"15739"
"7072",1052,1,"15739"
"7073",1004,1,"15739"
"7074",1018,1,"15739"
"7076",1035,1,"15763"
"7077",1008,1,"15763"
"7078",1037,1,"15763"
"7079",1009,1,"15763"
"7080",1001,1,"15763"
"7081",1018,1,"15763"
"7082",1004,1,"15763"
"7083",1002,1,"15763"
"7085",1008,1,"15766"
"7086",1065,1,"15766"
"7087",1038,1,"15766"
"7088",1026,1,"15766"
"7089",1007,1,"15766"
"7090",1053,1,"15766"
"7091",1004,1,"15766"
"7093",1064,1,"15776"
"7094",1065,1,"15776"
"7095",1024,1,"15776"
"7096",1004,1,"15776"
"7097",1057,1,"15776"
"7098",1010,1,"15776"
"7099",1008,1,"15776"
"7100",1189,1,"15776"
"7101",1030,1,"15776"
"7102",1027,1,"15776"
"7103",1038,1,"15776"
"7104",1026,1,"15776"
"7105",1041,1,"15776"
"7106",1034,1,"15776"
"7108",1035,1,"15785"
"7109",1030,1,"15785"
"7110",1157,1,"15785"
"7111",1017,1,"15785"
"7112",1001,1,"15785"
"7113",1003,1,"15785"
"7114",1018,1,"15785"
"7116",1119,1,"15820"
"7117",1241,1,"15820"
"7118",1018,1,"15820"
"7119",1072,1,"15820"
"7120",1008,1,"15820"
"7121",1010,1,"15820"
"7122",1038,1,"15820"
"7123",1026,1,"15820"
"7124",1034,1,"15820"
"7125",1053,1,"15820"
"7127",1035,1,"15834"
"7128",1009,1,"15834"
"7129",1001,1,"15834"
"7130",1003,1,"15834"
"7131",1018,1,"15834"
"7132",1004,1,"15834"
"7134",1008,1,"15852"
"7135",1038,1,"15852"
"7136",1058,1,"15852"
"7137",1026,1,"15852"
"7138",1048,1,"15852"
"7139",1018,1,"15852"
"7141",1190,1,"15859"
"7142",1119,1,"15859"
"7143",1064,1,"15859"
"7144",1065,1,"15859"
"7145",1074,1,"15859"
"7146",1027,1,"15859"
"7147",1009,1,"15859"
"7148",1042,1,"15859"
"7149",1034,1,"15859"
"7150",1070,1,"15859"
"7151",1018,1,"15859"
"7152",1008,1,"15859"
"7153",1037,1,"15859"
"7154",1030,1,"15859"
"7155",1038,1,"15859"
"7156",1026,1,"15859"
"7157",1134,1,"15859"
"7158",1041,1,"15859"
"7159",1053,1,"15859"
"7161",1008,1,"15860"
"7162",1094,1,"15860"
"7163",1040,1,"15860"
"7164",1017,1,"15860"
"7165",1032,1,"15860"
"7166",1079,1,"15860"
"7167",1004,1,"15860"
"7169",1008,1,"15861"
"7170",1130,1,"15861"
"7171",1124,1,"15861"
"7172",1017,1,"15861"
"7173",1001,1,"15861"
"7174",1034,1,"15861"
"7175",1018,1,"15861"
"7177",1130,1,"15863"
"7178",1076,1,"15863"
"7179",1017,1,"15863"
"7180",1018,1,"15863"
"7181",1074,1,"15863"
"7182",1127,1,"15863"
"7183",1008,1,"15863"
"7184",1030,1,"15863"
"7185",1144,1,"15863"
"7186",1026,1,"15863"
"7187",1041,1,"15863"
"7188",1003,1,"15863"
"7189",1034,1,"15863"
"7190",1044,1,"15863"
"7192",1008,1,"15864"
"7193",1000,1,"15864"
"7194",1192,1,"15864"
"7195",1017,1,"15864"
"7196",1034,1,"15864"
"7197",1053,1,"15864"
"7199",1130,1,"15870"
"7200",1020,1,"15870"
"7201",1211,1,"15870"
"7202",1004,1,"15870"
"7203",1078,1,"15870"
"7204",1018,1,"15870"
"7205",1038,1,"15870"
"7206",1026,1,"15870"
"7207",1003,1,"15870"
"7208",1001,1,"15870"
"7209",1041,1,"15870"
"7211",1008,1,"15871"
"7212",1127,1,"15871"
"7213",1058,1,"15871"
"7214",1034,1,"15871"
"7215",1067,1,"15871"
"7216",1018,1,"15871"
"7217",1004,1,"15871"
"7219",1010,1,"15896"
"7220",1030,1,"15896"
"7221",1124,1,"15896"
"7222",1009,1,"15896"
"7223",1034,1,"15896"
"7224",1004,1,"15896"
"7226",1130,1,"15898"
"7227",1087,1,"15898"
"7228",1168,1,"15898"
"7229",1017,1,"15898"
"7230",1004,1,"15898"
"7231",1018,1,"15898"
"7232",1008,1,"15898"
"7233",1001,1,"15898"
"7234",1003,1,"15898"
"7236",1025,1,"15902"
"7237",1124,1,"15902"
"7238",1058,1,"15902"
"7239",1026,1,"15902"
"7240",1004,1,"15902"
"7241",1018,1,"15902"
"7243",1035,1,"15903"
"7244",1009,1,"15903"
"7245",1017,1,"15903"
"7246",1003,1,"15903"
"7247",1001,1,"15903"
"7248",1018,1,"15903"
"7249",1074,1,"15903"
"7251",1035,1,"15907"
"7252",1056,1,"15907"
"7253",1039,1,"15907"
"7254",1032,1,"15907"
"7255",1001,1,"15907"
"7256",1018,1,"15907"
"7258",1010,1,"15918"
"7259",1025,1,"15918"
"7260",1022,1,"15918"
"7261",1023,1,"15918"
"7262",1070,1,"15918"
"7263",1041,1,"15918"
"7264",1042,1,"15918"
"7266",1102,1,"15919"
"7267",1004,1,"15919"
"7268",1008,1,"15919"
"7269",1113,1,"15919"
"7270",1035,1,"15919"
"7271",1095,1,"15919"
"7272",1009,1,"15919"
"7273",1061,1,"15919"
"7274",1032,1,"15919"
"7275",1001,1,"15919"
"7276",1003,1,"15919"
"7277",1002,1,"15919"
"7279",1016,1,"15929"
"7280",1017,1,"15929"
"7281",1014,1,"15929"
"7282",1018,1,"15929"
"7283",1035,1,"15929"
"7284",1037,1,"15929"
